date,open,high,low,close,volume,%daily gain/loss,avg daily price,usd traded
2017-06-28,978.55,990.68,969.21,990.33,3737567,1.2038219815032536,979.94,3662591405.98
2017-06-29,979.0,987.56,965.25,975.93,4302968,-0.3135852911133861,976.4,4201417955.2
2017-06-30,980.12,983.47,967.61,968.0,3390345,-1.236583275517284,975.54,3307417161.2999997
2017-07-03,972.79,974.49,951.0,953.66,2909108,-1.9665087017753058,962.74,2800714635.92
2017-07-05,961.53,975.0,955.25,971.4,3652955,1.026489033103492,965.12,3525539929.6
2017-07-06,964.66,974.4,959.02,965.14,3259613,0.04975846412207599,966.71,3151100483.23
2017-07-07,969.55,980.11,969.14,978.76,2643387,0.949925223041621,974.62,2576297837.94
2017-07-10,985.0,999.44,983.5,996.47,3546268,1.1644670050761448,991.47,3516018333.96
2017-07-11,993.0,995.99,983.72,994.13,2982726,0.11379657603222512,989.86,2952481158.36
2017-07-12,1000.65,1008.55,998.1,1006.51,3608574,0.5856193474241757,1003.32,3620554465.6800003
2017-07-13,1004.62,1006.88,995.9,1000.63,2880769,-0.39716509725070265,1001.39,2884773268.91
2017-07-14,1002.4,1004.45,996.89,1001.81,2102469,-0.05885873902633997,1000.67,2103877654.23
2017-07-17,1004.69,1014.75,1003.81,1010.04,3712587,0.5325025629796165,1009.28,3747039807.36
2017-07-18,1006.0,1026.03,1004.0,1024.45,4007624,1.8339960238568633,1015.02,4067818512.48
2017-07-19,1025.0,1031.59,1022.5,1026.87,2963964,0.18243902439023324,1027.04,3044109586.56
2017-07-20,1031.59,1034.97,1022.52,1028.7,3097487,-0.28015005961669587,1028.74,3186508776.38
2017-07-21,1021.28,1026.1,1011.0,1025.67,2734577,0.4298527338242304,1018.55,2785303403.35
2017-07-24,1028.34,1043.01,1027.43,1038.95,3288020,1.0317599237606363,1035.22,3403824064.4
2017-07-25,1038.05,1043.33,1032.48,1039.87,2447629,0.17532874139010032,1037.9,2540394139.1000004
2017-07-26,1043.2,1053.2,1043.2,1052.8,2921253,0.9202453987729974,1048.2,3062057394.6
2017-07-27,1069.55,1083.31,1040.18,1046.0,10991715,-2.201860595577575,1061.74,11670343484.1
2017-07-28,1012.14,1032.85,1001.0,1020.04,7709420,0.7805244333787794,1016.92,7839863386.4
2017-07-31,1019.05,1019.05,987.02,987.78,7352063,-3.068544232373287,1003.04,7374413271.5199995
2017-08-01,996.11,1006.4,991.58,996.19,4572576,0.008031241529554058,998.99,4567957698.24
2017-08-02,1001.77,1003.21,981.73,995.89,4069993,-0.5869610788903636,992.47,4039345952.71
2017-08-03,999.47,999.5,984.59,986.92,3255764,-1.2556655027164465,992.04,3229848118.56
2017-08-04,989.68,991.67,982.0,987.58,2730308,-0.21218979872281032,986.84,2694377146.7200003
2017-08-07,990.65,995.0,987.14,992.27,2676607,0.16352899611366323,991.07,2652704899.4900002
2017-08-08,994.35,996.28,985.79,989.84,2902815,-0.45356262885301857,991.04,2876805777.6
2017-08-09,982.6,988.0,975.27,982.01,3569731,-0.06004477915734092,981.64,3504190738.84
2017-08-10,976.3,979.86,954.68,956.92,5684068,-1.9850455802519713,967.27,5498028454.36
2017-08-11,960.0,970.39,951.38,967.99,3468017,0.8322916666666677,960.88,3332348174.96
2017-08-14,978.41,985.5,976.19,983.3,3172892,0.4997904763851541,980.84,3112099389.28
2017-08-15,988.9,991.74,982.0,982.74,2549295,-0.6229143492769712,986.87,2515822756.65
2017-08-16,981.65,986.46,973.22,978.18,3132066,-0.35348647685020396,979.84,3068923549.44
2017-08-17,977.84,977.84,960.32,960.57,3512397,-1.7661376094248529,969.08,3403793684.76
2017-08-18,961.4,965.43,954.65,958.47,3284821,-0.3047638859995787,960.04,3153559552.8399997
2017-08-21,957.57,961.2,945.46,953.29,3164483,-0.4469647127625225,953.33,3016796578.3900003
2017-08-22,955.52,967.93,955.5,966.9,2749970,1.1909745478901537,961.71,2644673648.7000003
2017-08-23,959.38,962.0,954.2,958.0,2668264,-0.14384289853863905,958.1,2556463738.4
2017-08-24,957.42,959.0,941.14,952.45,5195726,-0.5191034237847458,950.07,4936303400.820001
2017-08-25,956.0,957.62,944.1,945.26,3324791,-1.1234309623430971,950.86,3161410770.26
2017-08-28,946.54,953.0,942.25,946.02,2596737,-0.05493692818052928,947.62,2460719915.94
2017-08-29,940.0,956.0,936.33,954.06,2874299,1.4957446808510582,946.16,2719546741.8399997
2017-08-30,958.44,969.41,956.91,967.59,2904604,0.9546763490672319,963.16,2797598388.64
2017-08-31,974.7,981.0,972.76,980.6,3331488,0.6053144557299659,976.88,3254463997.44
2017-09-01,984.2,984.5,976.88,978.25,2535917,-0.6045519203413986,980.69,2486948442.73
2017-09-05,975.4,976.77,960.37,965.27,2998649,-1.0385482878818941,968.57,2904401461.9300003
2017-09-06,968.32,971.84,960.6,967.8,2129861,-0.05370125578322202,966.22,2057914295.42
2017-09-07,974.0,980.59,972.55,979.47,2566794,0.5616016427104751,976.57,2506654016.58
2017-09-08,979.1,979.88,963.47,965.9,2605322,-1.3481768971504489,971.68,2531539280.96
2017-09-11,974.46,981.94,974.22,977.96,2186666,0.35917328571721774,978.08,2138734281.28
2017-09-12,983.27,984.67,975.52,982.58,2481066,-0.07017401120749549,980.1,2431692786.6
2017-09-13,983.97,1000.0,979.42,999.6,3374650,1.5884630628982586,989.71,3339924851.5
2017-09-14,996.8,998.56,987.74,992.21,3913263,-0.46047351524878793,993.15,3886457148.45
2017-09-15,993.01,996.25,984.03,986.79,3760183,-0.6263783849105273,990.14,3723107595.62
2017-09-18,990.4,992.79,968.17,974.19,3411324,-1.6367124394184092,980.48,3344734955.52
2017-09-19,977.25,978.24,967.46,969.86,2671054,-0.7562036326426183,972.85,2598534883.9
2017-09-20,971.79,974.81,962.16,973.21,2888795,0.14612210456992486,968.48,2797740181.6
2017-09-21,971.31,971.7,962.02,964.65,2337576,-0.6856719276029248,966.86,2260108731.36
2017-09-22,961.01,965.61,954.42,955.1,2641787,-0.6149779919043473,960.02,2536168355.74
2017-09-25,949.31,949.42,932.89,939.79,5123997,-1.0028336370627067,941.16,4822501016.5199995
2017-09-26,945.49,948.63,931.75,938.6,3564848,-0.7287226728997648,940.19,3351634441.1200004
2017-09-27,948.0,955.3,943.3,950.87,3148933,0.30274261603375574,949.3,2989282096.8999996
2017-09-28,951.86,959.7,950.1,956.4,2522567,0.4769608976109894,954.9,2408799228.2999997
2017-09-29,960.11,964.83,958.38,961.35,2543759,0.1291518680151242,961.6,2446078654.4
2017-10-02,964.0,967.31,952.12,959.19,2442937,-0.49896265560165404,959.71,2344511068.27
2017-10-03,958.0,963.69,950.37,957.1,2666574,-0.09394572025051955,957.03,2551991315.22
2017-10-04,954.21,967.79,954.05,965.45,2527352,1.177937770511733,960.92,2428583083.8399997
2017-10-05,970.0,981.51,969.64,980.85,3229224,1.1185567010309303,975.58,3150366349.92
2017-10-06,975.64,995.75,975.64,989.58,3782067,1.4288057070230877,985.7,3727983441.9
2017-10-09,993.24,998.5,987.5,990.99,2938586,-0.22653135193910837,993.0,2918015898.0
2017-10-10,996.67,997.95,980.1,987.2,3084921,-0.9501640462740841,989.03,3051079416.63
2017-10-11,991.27,995.5,986.7,995.0,2337113,0.37628496776862186,991.1,2316312694.3
2017-10-12,996.81,1008.44,992.4,1000.93,4067317,0.41331848597024556,1000.42,4069025273.14
2017-10-13,1007.0,1007.77,1001.03,1002.94,2431462,-0.4031777557100244,1004.4,2442160432.7999997
2017-10-16,1008.44,1009.57,1001.04,1006.34,2008908,-0.2082424338582387,1005.3,2019555212.3999999
2017-10-17,1005.59,1011.47,1004.38,1009.13,2319742,0.3520321403355208,1007.92,2338114356.64
2017-10-18,1009.27,1022.31,996.55,997.0,2499681,-1.215730181220088,1009.43,2523252991.83
2017-10-19,990.0,991.05,980.24,986.61,3108197,-0.342424242424241,985.64,3063563291.08
2017-10-20,993.53,994.62,982.0,982.91,2365122,-1.0689158857810035,988.31,2337473723.8199997
2017-10-23,986.73,986.78,962.5,966.3,3494100,-2.070475205983406,974.64,3405489624.0
2017-10-24,969.0,979.85,965.0,975.9,2723935,0.7120743034055704,972.42,2648808872.7
2017-10-25,978.0,984.44,966.24,972.91,3033113,-0.5204498977505144,975.34,2958316433.42
2017-10-26,980.33,982.9,968.55,972.43,5618675,-0.8058510909591761,975.72,5482253571.0
2017-10-27,1058.14,1105.58,1050.55,1100.95,16565021,4.045778441416064,1078.06,17858086539.26
2017-10-30,1095.01,1122.79,1093.56,1110.85,6613064,1.4465621318526696,1108.18,7328465263.52
2017-10-31,1109.0,1110.54,1101.12,1105.28,3476967,-0.33543733092876715,1105.83,3844934417.6099997
2017-11-01,1105.4,1108.97,1096.74,1103.68,3755511,-0.15559978288402632,1102.86,4141802861.4599996
2017-11-02,1097.81,1101.94,1086.87,1094.22,3684876,-0.3270146928885616,1094.4,4032728294.4000006
2017-11-03,1091.15,1112.68,1088.52,1111.6,3751480,1.8741694542455039,1100.6,4128878887.9999995
2017-11-06,1109.15,1125.41,1108.77,1120.66,3381138,1.037731596267411,1117.09,3777035448.4199996
2017-11-07,1124.74,1130.6,1117.5,1123.17,2688977,-0.13958781585076874,1124.05,3022544596.85
2017-11-08,1122.82,1135.54,1119.11,1132.88,2581451,0.8959583904811256,1127.32,2910121341.3199997
2017-11-09,1125.96,1129.62,1115.77,1129.13,3732732,0.2815375324167886,1122.7,4190738216.4
2017-11-10,1126.1,1131.75,1124.06,1125.35,2179937,-0.06660154515584762,1127.9,2458750942.3
2017-11-13,1123.0,1139.9,1122.34,1129.17,2918439,0.5494211932324197,1131.12,3301104721.68
2017-11-14,1130.11,1138.0,1123.89,1136.84,3138423,0.5955172505331355,1130.95,3549399491.85
2017-11-15,1127.01,1131.75,1121.63,1126.69,3928680,-0.028393714341482006,1126.69,4426404469.2
2017-11-16,1130.16,1138.16,1130.05,1137.29,2213322,0.6308841226020989,1134.1,2510128480.2
2017-11-17,1138.28,1138.8,1125.81,1129.88,2413388,-0.7379555118248466,1132.3,2732679232.4
2017-11-20,1129.77,1133.42,1122.55,1126.31,2163855,-0.30625702576630964,1127.99,2440806801.45
2017-11-21,1132.86,1140.0,1128.2,1139.49,2479397,0.5852444256130599,1134.1,2811884137.7
