date,open,high,low,close,volume,%daily gain/loss,avg daily price,usd traded
2017-03-21,870.06,873.47,847.69,850.14,2537978,-2.289497276049923,860.58,2184133107.2400002
2017-03-22,849.48,855.35,847.0,849.8,1366749,0.03767010406365498,851.18,1163349413.82
2017-03-23,841.39,841.69,833.0,839.65,3287669,-0.20680065130320174,837.34,2752896760.46
2017-03-24,842.0,844.0,829.1,835.14,2105682,-0.8147268408551085,836.55,1761508277.1
2017-03-27,828.09,841.38,824.3,838.51,1935211,1.2583173326570734,832.84,1611721129.24
2017-03-28,839.69,845.4,832.27,840.63,1519202,0.11194607533731983,838.84,1274367405.68
2017-03-29,842.75,851.59,841.38,849.87,1457347,0.8448531592999116,846.48,1233615088.56
2017-03-30,851.98,852.0,846.77,849.48,949398,-0.2934341181717881,849.38,806399673.24
2017-03-31,846.83,849.56,845.24,847.8,1440982,0.1145448319024968,847.4,1221088146.8
2017-04-03,848.75,859.0,847.53,856.75,1969402,0.9425625920471281,853.26,1680411950.52
2017-04-04,848.0,853.0,847.51,852.57,1348494,0.5389150943396285,850.26,1146570508.44
2017-04-05,854.71,860.59,847.52,848.91,1855153,-0.6785927390577,854.06,1584411971.1799998
2017-04-06,849.5,853.59,844.0,845.1,1533564,-0.517951736315477,848.8,1301689123.2
2017-04-07,845.0,845.88,837.3,842.1,1111610,-0.34319526627218666,841.59,935519859.9
2017-04-10,841.54,846.74,840.79,841.7,1046215,0.019012762316714817,843.76,882754368.4
2017-04-11,841.7,844.63,834.6,839.88,974343,-0.21622906023524413,839.62,818077869.66
2017-04-12,838.46,843.72,837.59,841.46,1135775,0.357798821649214,840.66,954800611.5
2017-04-13,841.04,843.73,837.85,840.18,1073650,-0.10225435175497168,840.79,902714183.5
2017-04-17,841.38,855.64,841.03,855.13,1049125,1.6342199719508428,848.34,890014702.5
2017-04-18,852.54,857.39,851.25,853.99,936201,0.17007999624651576,854.32,799815238.32
2017-04-19,857.39,860.2,853.53,856.51,1080336,-0.10263707297729102,856.86,925696704.96
2017-04-20,859.74,863.93,857.5,860.08,1188843,0.03954683974225136,860.71,1023249058.5300001
2017-04-21,860.62,862.44,857.73,858.95,1172870,-0.19404615277357706,860.08,1008762029.6
2017-04-24,868.44,879.96,866.11,878.93,1696483,1.207913039473066,873.04,1481097518.32
2017-04-25,882.26,892.25,879.28,888.84,2038032,0.7458118921859815,885.76,1805207224.32
2017-04-26,891.39,892.99,885.15,889.14,1323297,-0.25241476794669,889.07,1176503663.79
2017-04-27,890.0,893.38,887.18,891.44,2342303,0.1617977528089949,890.28,2085305514.84
2017-04-28,929.0,935.9,923.22,924.52,3845857,-0.48223896663078775,929.56,3574954832.9199996
2017-05-01,924.15,935.82,920.8,932.82,2327782,0.9381593897094707,928.31,2160903308.42
2017-05-02,933.27,942.99,931.0,937.09,1751292,0.40931348912962484,937.0,1640960604.0
2017-05-03,936.05,950.2,935.21,948.45,1824759,1.3247155600662455,942.7,1720200309.3000002
2017-05-04,950.29,959.14,947.37,954.72,1938260,0.4661734838838738,953.26,1847665727.6
2017-05-05,956.72,958.44,948.1,950.28,1615548,-0.6731332051174904,953.27,1540053441.96
2017-05-08,947.45,960.99,947.4,958.69,1876690,1.1863422871919371,954.2,1790737598.0
2017-05-09,961.33,962.2,954.4,956.71,1687942,-0.4805841906525339,958.3,1617554818.6
2017-05-10,956.22,956.71,949.84,954.84,1145969,-0.14431825312166607,953.28,1092429328.32
2017-05-11,951.29,957.99,948.61,955.89,1031093,0.48355391100505873,953.3,982940956.9
2017-05-12,957.85,957.98,952.06,955.14,1214851,-0.2829253014563905,955.02,1160207002.02
2017-05-15,955.29,962.7,952.82,959.22,1337697,0.4113933988631791,957.76,1281192678.72
2017-05-16,963.55,965.9,960.35,964.61,1101544,0.11000985937419533,963.12,1060919057.28
2017-05-17,959.7,960.99,940.06,942.17,2449058,-1.8266124830676342,950.52,2327878610.16
2017-05-18,943.2,954.18,941.27,950.5,1800465,0.7739609838846431,947.72,1706336689.8
2017-05-19,952.82,959.56,952.0,954.65,1360299,0.19206145966708582,955.78,1300146578.22
2017-05-22,957.0,964.82,956.56,964.07,1387392,0.7387669801462957,960.69,1332853620.48
2017-05-23,969.96,974.51,964.5,970.55,1545421,0.060827250608264063,969.5,1498285659.5
2017-05-24,975.26,978.12,971.63,977.61,1142488,0.24096138465640166,974.88,1113788701.44
2017-05-25,979.0,995.78,977.82,991.86,1954149,1.3135852911133825,986.8,1928354233.1999998
2017-05-26,992.0,996.39,987.36,993.27,1636416,0.12802419354838526,991.88,1623128302.08
2017-05-30,992.5,997.62,991.36,996.17,1516685,0.3697732997481067,994.49,1508328065.65
2017-05-31,996.21,999.6,981.68,987.09,1724095,-0.9154696298973112,990.64,1707957470.8
2017-06-01,990.96,993.14,981.29,988.29,1306384,-0.26943569871640355,987.21,1289675348.64
2017-06-02,988.59,996.48,987.07,996.12,1735469,0.7616908930901559,991.78,1721203444.82
2017-06-05,997.89,1007.4,995.45,1003.88,1378916,0.6002665624467636,1001.42,1380874060.72
2017-06-06,1003.31,1008.61,994.8,996.68,1552114,-0.6608127099301309,1001.7,1554752593.8
2017-06-07,998.82,1003.91,995.81,1001.59,1374097,0.2773272461504557,999.86,1373904626.42
2017-06-08,1004.23,1005.6,996.62,1004.28,1687925,0.004978939087654673,1001.11,1689798596.75
2017-06-09,1005.49,1005.5,953.37,970.12,3647857,-3.5176878934648785,979.44,3572857060.0800004
2017-06-12,958.72,968.0,936.8,961.81,4202109,0.32230473965286194,952.4,4002088611.6
2017-06-13,972.04,977.91,962.01,970.5,2005356,-0.15842969425126163,969.96,1945115105.76
2017-06-14,975.5,979.7,959.51,967.93,1505486,-0.7760123013839109,969.6,1459719225.6000001
2017-06-15,948.02,960.68,940.37,960.18,2427639,1.2826733613214878,950.52,2307519422.2799997
2017-06-16,957.91,959.95,948.7,958.62,2559207,0.07411969809272649,954.32,2442302424.2400002
2017-06-19,969.65,979.3,968.2,975.22,1468837,0.5744340741504719,973.75,1430280028.75
2017-06-20,975.31,980.79,968.2,968.99,1297287,-0.6479990977227689,974.5,1264206181.5
2017-06-21,970.79,979.67,969.16,978.59,1161607,0.8034693394039977,974.42,1131893092.94
2017-06-22,976.87,980.5,973.31,976.62,1009476,-0.025591941609426024,976.9,986157104.4
2017-06-23,975.5,986.62,974.46,986.09,1563985,1.0855971296770919,980.54,1533549851.8999999
2017-06-26,990.0,993.99,970.33,972.09,1517912,-1.809090909090906,982.16,1490832449.9199998
2017-06-27,961.6,967.22,947.09,948.09,2443602,-1.4049500831946746,957.16,2338918090.3199997
2017-06-28,950.66,963.24,936.16,961.01,2745568,1.0887173121831173,949.7,2607465929.6
2017-06-29,951.35,951.66,929.6,937.82,3206674,-1.4221895201555657,940.63,3016293764.62
2017-06-30,943.99,945.0,929.61,929.68,2287662,-1.5159058888335746,937.3,2144225592.6
2017-07-03,933.22,934.24,915.31,919.46,1694811,-1.4744647564347089,924.78,1567327316.58
2017-07-05,924.2,936.29,918.63,932.26,2094055,0.8721056048474297,927.46,1942152250.3000002
2017-07-06,925.0,936.14,919.85,927.69,2014855,0.29081081081081667,928.0,1869785440.0
2017-07-07,930.99,944.66,929.79,940.81,1663302,1.0547911363172469,937.22,1558879900.44
2017-07-10,941.95,953.13,941.95,951.0,1451460,0.9607728648017362,947.54,1375316408.3999999
2017-07-11,950.52,954.89,945.12,953.53,1461247,0.31666877077809946,950.0,1388184650.0
2017-07-12,960.86,969.63,957.04,967.66,1602115,0.7076993526632345,963.34,1543381464.1000001
2017-07-13,970.8,978.7,964.8,968.85,1524571,-0.20086526576019076,971.75,1481501869.25
2017-07-14,974.0,977.54,970.15,976.91,1079608,0.2987679671457873,973.84,1051365454.72
2017-07-17,976.32,983.35,970.8,975.96,1660464,-0.03687315634218429,977.08,1622406165.1200001
2017-07-18,973.36,990.85,972.04,986.95,1413335,1.3961946248048032,981.44,1387103502.4
2017-07-19,990.01,995.6,987.01,992.77,1412148,0.27878506277714277,991.3,1399862312.3999999
2017-07-20,997.0,998.68,984.62,992.19,1418385,-0.48244734202607276,991.65,1406541485.25
2017-07-21,989.0,995.11,984.17,993.84,1463322,0.4893832153690629,989.64,1448161984.08
2017-07-24,994.1,1006.19,990.27,998.31,3984532,0.42349864198771975,998.23,3977479378.36
2017-07-25,970.7,976.73,963.8,969.03,5933602,-0.1720407953023666,970.26,5757136676.5199995
2017-07-26,972.78,973.95,960.23,965.31,2221625,-0.7679023006229597,967.09,2148511321.25
2017-07-27,969.18,969.52,937.06,952.51,3717900,-1.7200107307208112,953.29,3544236891.0
2017-07-28,947.99,961.79,945.31,958.33,1813794,1.0907288051561759,953.55,1729543268.6999998
2017-07-31,960.0,961.19,941.73,945.5,2293389,-1.5104166666666667,951.46,2182067897.94
2017-08-01,947.81,954.49,944.96,946.56,1332456,-0.13188297232567708,949.72,1265460112.32
2017-08-02,948.37,949.1,932.52,947.64,2039418,-0.07697417674536501,940.81,1918704848.58
2017-08-03,949.1,950.0,939.44,940.3,1123921,-0.9271941839637624,944.72,1061790647.12
2017-08-04,943.95,947.54,939.8,945.79,1254574,0.19492557868530305,943.67,1183903846.58
2017-08-07,947.52,948.96,943.5,945.75,1445754,-0.18680344478216626,946.23,1368015807.42
2017-08-08,944.29,952.49,942.48,944.19,1505064,-0.010589967065192796,947.48,1426018038.72
2017-08-09,938.45,943.76,933.92,940.08,1400852,0.17369066013106668,938.84,1315175891.68
2017-08-10,935.0,936.3,921.78,923.59,2707393,-1.2203208556149698,929.04,2515276392.72
2017-08-11,923.71,933.36,921.22,930.09,1616708,0.6906929664072051,927.29,1499157161.32
2017-08-14,939.07,941.04,934.49,938.93,1150612,-0.014908366788428981,937.76,1078997909.12
2017-08-15,941.03,943.07,936.64,938.08,1106484,-0.3134862863032987,939.86,1039940052.24
2017-08-16,941.25,949.9,940.04,944.27,1345261,0.32084993359893565,944.97,1271231287.17
