date,open,high,low,close,volume,%daily gain/loss,avg daily price,usd traded
2017-05-03,117.95,118.0,115.12,116.57,10591095,-1.1699872827469349,116.56,1234498033.2
2017-05-04,115.94,116.41,115.15,115.86,6977804,-0.06900120752113015,115.78,807890147.12
2017-05-05,116.05,116.15,114.8,116.04,7099447,-0.008616975441612154,115.48,819844139.5600001
2017-05-08,116.9,117.51,116.2,116.86,6461932,-0.03421727972626711,116.86,755141373.52
2017-05-09,118.62,120.0,118.07,120.0,15219945,1.163378856853815,119.04,1811782252.8000002
2017-05-10,120.01,120.33,119.1,119.98,9347289,-0.02499791684026426,119.72,1119057439.08
2017-05-11,120.13,120.5,118.25,120.16,11375510,0.024972945975194488,119.38,1358008383.8
2017-05-12,120.37,120.47,119.51,120.34,9823899,-0.02492315360970436,119.99,1178769641.01
2017-05-15,121.03,121.49,120.03,121.4,11125450,0.305709328265723,120.76,1343509342.0
2017-05-16,121.98,124.34,121.74,124.02,18222134,1.6724053123462799,123.04,2242051367.36
2017-05-17,123.25,123.89,120.5,120.72,19834651,-2.052738336713997,122.2,2423794352.2000003
2017-05-18,116.31,122.63,114.0,121.27,37121943,4.264465652136526,118.32,4392268295.759999
2017-05-19,123.96,126.4,123.07,123.22,21101695,-0.5969667634720837,124.74,2632225434.2999997
2017-05-22,124.98,125.59,123.56,124.75,13493167,-0.18402944471115698,124.58,1680978744.86
2017-05-23,124.67,125.68,122.85,122.93,14370124,-1.3956846073634355,124.26,1785631608.24
2017-05-24,123.07,123.68,121.95,122.81,8376742,-0.2112618834809384,122.82,1028831452.4399999
2017-05-25,123.74,124.45,122.31,123.63,12486528,-0.08889607240989125,123.38,1540587824.6399999
2017-05-26,123.93,124.65,123.1,123.99,7558893,0.04841442749938518,123.88,936395664.8399999
2017-05-30,124.08,124.88,123.53,123.91,8343401,-0.13700838168923413,124.2,1036250404.2
2017-05-31,123.64,124.18,122.0,122.46,11582152,-0.9543836945972233,123.09,1425647089.68
2017-06-01,122.82,124.0,122.26,123.97,8901367,0.936329588014986,123.13,1096025318.71
2017-06-02,123.72,124.53,123.24,124.13,7342128,0.3313934691238253,123.88,909542816.64
2017-06-05,124.02,125.56,123.87,125.37,10030644,1.088534107402039,124.72,1251021919.68
2017-06-06,125.61,126.2,124.27,124.62,9257144,-0.7881538094100746,125.24,1159364714.56
2017-06-07,125.08,125.91,124.11,125.64,9431588,0.4477134633834364,125.01,1179042815.88
2017-06-08,142.51,143.7,135.21,142.34,81381531,-0.11928987439477055,139.45,11348654497.949999
2017-06-09,144.57,148.29,137.01,139.44,54367382,-3.548454036107073,142.65,7755507042.3
2017-06-12,139.17,142.2,136.05,139.08,32177599,-0.06466910972190486,139.12,4476547572.88
2017-06-13,141.88,142.24,135.9,136.6,40879593,-3.7214547504933755,139.07,5685124998.509999
2017-06-14,137.8,139.25,135.26,136.67,32862037,-0.8200290275762147,137.26,4510643198.62
2017-06-15,135.64,135.67,133.1,135.08,30510350,-0.4128575641403523,134.38,4099980833.0
2017-06-16,136.28,136.5,133.55,134.87,36431311,-1.0346345758731996,135.02,4918955611.22
2017-06-19,137.81,140.4,137.4,139.47,24951612,1.204556998766415,138.9,3465778906.8
2017-06-20,140.08,140.63,137.93,138.38,20580535,-1.2135922330097209,139.28,2866456914.8
2017-06-21,138.82,143.5,138.02,143.29,30911557,3.2199971185708103,140.76,4351110763.32
2017-06-22,142.05,144.68,140.88,142.27,21897597,0.15487504399859123,142.78,3126538899.66
2017-06-23,142.1,143.34,141.6,143.01,11759007,0.6403940886699483,142.47,1675305727.29
2017-06-26,144.03,145.36,141.27,142.73,17828140,-0.9025897382489838,143.32,2555129024.7999997
2017-06-27,143.9,144.38,141.1,141.53,17374776,-1.6469770674079252,142.74,2480075526.2400002
2017-06-28,142.65,144.37,141.48,143.95,17759787,0.9113214160532653,142.93,2538406355.9100003
2017-06-29,143.16,143.56,137.52,140.81,24130279,-1.6415199776473834,140.54,3391269410.66
2017-06-30,141.03,142.38,139.92,140.9,12276690,-0.0921789690136818,141.15,1732854793.5
2017-07-03,141.75,142.49,139.5,140.99,6975712,-0.5361552028218631,141.0,983575392.0
2017-07-05,141.16,145.0,140.33,144.87,16995802,2.6282232927174896,142.67,2424791071.3399997
2017-07-06,143.01,143.62,141.83,142.2,11934243,-0.5663939584644446,142.73,1703374503.3899999
